idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s
205,16.444,16.444185175999337,7.663120106999486,ok,0.058367945999634685,0.09626249292404845,0.6378620369996497
206,16.538,16.538645162999273,7.863722014999439,ok,0.10539762999997038,0.09820633977214809,0.6378619170000093
207,16.578,16.578592457000013,7.824331736000204,ok,0.10778427900004317,0.09767764877216006,0.6378622739994171
208,16.605,16.607042326999363,7.795824554999854,ok,0.12201927099977183,0.09713659508860807,0.6378622940001151
209,16.619,16.619561192999754,7.782068852000521,ok,0.1095495130002746,0.09712028086076178,0.6378656130000309
210,16.646,16.64626992399917,7.755419854000138,ok,0.12492100700001174,0.0965883996075925,0.637862941000094
211,16.659,16.65942519299915,7.743172862000392,ok,0.1118025759997181,0.09659937739240687,0.6378611670006649
212,16.686,16.686468741999306,7.716044246999445,ok,0.12586688499959564,0.09607800601266327,0.6378614389996073
213,16.767,16.767313578999165,7.634419015000276,ok,0.08740070100066077,0.09553169207594715,0.6378622110005381
214,16.781,16.781414348999533,7.620083474999774,ok,0.11471687799985375,0.09500414299999867,0.6383973110005172
215,16.808,16.808350189999146,7.594099167000422,ok,0.08785821499986923,0.09501550065823135,0.6384157610000329
216,16.834,16.834532192999177,7.568458675000329,ok,0.10428145500009123,0.09448309325316702,0.6384263589998227
217,16.861,16.861909847999414,7.540908898999987,ok,0.08194910299971525,0.09686941844155592,0.6384200439997585
218,16.875,16.875233384999774,7.527428635000433,ok,0.06874867800070206,0.09441349206328503,0.6384192590003295
219,16.888,16.888226323999334,7.51448875799997,ok,0.055776641000193194,0.09441389734176851,0.6384195430000545
220,17.051,17.05426244299997,8.218673889999991,ok,0.11524363900025492,0.1025744211772091,0.6384068919996935
221,17.076,17.077524206999442,8.196934899000553,ok,0.13476105500012636,0.10205265020252953,0.6384174049999274
222,17.126,17.12644121699941,8.147430148999774,ok,0.12931640799979505,0.10149474970886688,0.6384139179999693
223,17.138,17.1383922469995,8.135730619999777,ok,0.11725671900057932,0.10149948640506248,0.6384164219998638
224,17.164,17.16422940999928,8.10995128400009,ok,0.09145357200031867,0.10149979360758613,0.6384109770006035
225,17.202,17.20284440999967,8.071723398999893,ok,0.10058090999973501,0.10090036972152017,0.6384221300004356
226,17.214,17.21440916499978,8.06022181499975,ok,0.13767929799996637,0.10028517539240632,0.6384227700000338
227,17.227,17.227160627999183,8.047526981999908,ok,0.12496534199999587,0.10028543398734252,0.6384254320000764
228,17.265,17.265942793999784,8.008355222999853,ok,0.1278985750004722,0.09975244298734248,0.6384151809998002
229,17.328,17.32864731799964,7.94558081499963,ok,0.10812933199940744,0.09920808291139387,0.6384134199997789
230,17.353,17.353308024999933,7.9211830289996215,ok,0.12590799999998126,0.09867419729113253,0.6388239530006103
231,17.429,17.431061383999804,7.842881287999262,ok,0.08942074100013997,0.09814485705063114,0.6388206609999543
232,17.467,17.46799699299936,7.80601483800001,ok,0.056218869000076666,0.09809848697468508,0.6388159920006728
233,17.58,17.580148551999628,8.528386080999553,ok,0.10978428999987955,0.10656429774683636,0.7473526480007422
234,17.631,17.63142173399956,8.476563760999852,ok,0.1007056440002998,0.1060232042278424,0.7475548319998779
235,17.681,17.68203144399922,8.426073726999675,ok,0.09283917899938388,0.10548378253164789,0.7472801789999721
236,17.694,17.69513916300002,8.413769019000028,ok,0.0852050280000185,0.10542467964556705,0.7461291380004695
237,17.706,17.707071724999878,8.401777552000567,ok,0.07316835200072092,0.10542524953164306,0.7462465570006316
238,17.719,17.719252935999975,8.389442124000198,ok,0.060955044999900565,0.10542368929114512,0.7461569739998595
239,17.795,17.795561207999526,8.905511328000102,ok,0.10831005899945012,0.11135680693671389,0.7451535600002899
240,17.833,17.833495662999667,8.86726619000001,ok,0.11308770699997694,0.11081218697468045,0.7461868310001591
241,17.845,17.845689736999702,8.855323220000173,ok,0.10086027499983174,0.11081580689873981,0.7461274629995387
242,17.858,17.858797859999868,8.842087084000013,ok,0.13154308299999684,0.11025987753164603,0.7461279389999618
243,17.896,17.8969644029994,8.803697258000284,ok,0.09331379700051912,0.11025774630380061,0.7461194570005318
244,17.908,17.90906067099968,8.791764393000449,ok,0.08545306900032301,0.11020628750632372,0.7461862849995669
245,17.933,17.933381705999636,8.766414495999925,ok,0.06123000699972181,0.11019182118987005,0.7456658959999913
246,18.024,18.02901472799931,9.075478462999854,ok,0.1109179850000146,0.11347525141771464,0.7461013860001913
247,18.047,18.047278194999308,9.057665440999699,ok,0.13442065399976855,0.11295229675948876,0.7461287189998984
248,18.119,18.120378113999323,8.984038950000468,ok,0.10390006499983429,0.1124065193544314,0.746110101999875
249,18.143,18.144119263999528,8.959604127000603,ok,0.13118271900020773,0.1117519519493726,0.7471964979995391
250,18.166,18.166437090999352,8.938237477000257,ok,0.1089250599998195,0.11176328078480868,0.7472205449994362
251,18.19,18.191911077999976,8.913220546000048,ok,0.1275799459999689,0.11121047753164896,0.7472407609993752
252,18.202,18.202160772999378,8.90240420200007,ok,0.11721743999987666,0.11120471535443495,0.7462569919998714
253,18.214,18.21527953199984,8.889728148999893,ok,0.1042460819999178,0.1112084692911341,0.7456148609999218
254,18.237,18.238525805999416,8.86654945600003,ok,0.12142902899995534,0.11069756331645421,0.7456429410003693
255,18.308,18.308588493999196,8.796594268999797,ok,0.09351883700037433,0.11016535343037216,0.7456117290003021
256,18.332,18.33371487599925,8.770904956000777,ok,0.11320660900037183,0.10959094036708755,0.746294969999326
257,18.344,18.3441902579998,8.760540531000515,ok,0.10276234600041789,0.10959195264557003,0.7462851230002343
258,18.368,18.370131388999653,8.734642656000688,ok,0.126087424000616,0.10896889182278088,0.7462561590000405
259,18.392,18.392176880999614,8.711472825999408,ok,0.10401993699997547,0.10895469394936415,0.7462793340000644
260,18.404,18.404277801999342,8.700564464999843,ok,0.13597434900020744,0.10841237597468292,0.746284507999917
