idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s,tokens_received,gen_chars,saw_done,finish_reason
1261,81.504,81.50506928199866,1.4787220759990305,ok,0.0496076939998602,0.018089766202517895,0.027694335998603492,80,480,True,length
1262,81.554,81.55478766699889,1.4822498759986047,ok,0.05796234899935371,0.01802864760758917,0.026467126999705215,80,505,True,length
1263,81.605,81.60590622699965,1.467721029999666,ok,0.051386735000050976,0.0179279851265763,0.026306743999157334,80,320,True,length
1264,81.63,81.63036729699888,1.4604400249991158,ok,0.0425613589995919,0.01794753749368571,0.02627433599991491,80,504,True,length
1265,81.68,81.68057945500004,1.4667530699989584,ok,0.04724013699888019,0.017968176962036706,0.026288643000953016,80,341,True,length
1266,81.731,81.73145680699963,1.462775985000917,ok,0.05201620300067589,0.017857353012649457,0.02625926799919398,80,480,True,length
1267,82.05,82.05047506299888,1.4468716680003126,ok,0.05569638999986637,0.017609507227853444,0.026301903000785387,80,475,True,length
1268,82.076,82.07628423099959,1.444601106999471,ok,0.043067089000032865,0.017740662101264033,0.0263070279997919,80,399,True,length
1269,82.202,82.20260737900026,1.4575181770014751,ok,0.06503879400042933,0.01762597116456025,0.026302902999304933,80,480,True,length
1270,82.227,82.22774893499991,1.451086901999588,ok,0.05389576699963072,0.01768565426582542,0.026310007999200025,80,480,True,length
1271,82.278,82.27826273499886,1.4494366529997933,ok,0.060101314998973976,0.017586199101267855,0.02630234400021436,80,587,True,length
1272,82.529,82.52945350399932,1.4225825329995132,ok,0.052508265000142273,0.017342362708853826,0.026304005999918445,80,454,True,length
1273,82.579,82.5800280709991,1.4216308819995902,ok,0.061847934000979876,0.01721207869619159,0.026273150999259087,80,418,True,length
1274,82.605,82.60712283799876,1.4118889649998891,ok,0.05360200500035717,0.01719317465821278,0.02630896599839616,80,394,True,length
1275,82.63,82.63164135399893,1.404651267999725,ok,0.042683791998570086,0.017239790468356428,0.02630196200152568,80,432,True,length
1276,82.655,82.6562994750002,1.413405134999266,ok,0.05626481499893998,0.017178699594941338,0.02630488199974934,80,376,True,length
1277,82.756,82.75702098999864,1.4190357240004232,ok,0.06277942399901804,0.017167461810136564,0.025436497999180574,80,344,True,length
1278,82.807,82.80780535399936,1.4121673899990128,ok,0.049894682999365614,0.017243635455709904,0.0253826329990261,80,480,True,length
1279,83.025,83.02711488800014,1.3958864839987655,ok,0.04609642499963229,0.017085629164561213,0.025401868000699324,80,589,True,length
1280,83.101,83.10215243399944,1.4072536980002042,ok,0.05797826700108999,0.01707901886075439,0.025425347999771475,80,411,True,length
1281,83.227,83.22783175400036,1.3939253000007739,ok,0.05065086000104202,0.017003145417715408,0.02538388299944927,80,341,True,length
1282,83.404,83.40421950400014,1.421261372999652,ok,0.06004786899939063,0.017230119886070372,0.026158906999626197,80,503,True,length
1283,83.429,83.42935127899909,1.4097578930013697,ok,0.049006287999873166,0.017224395468370925,0.02606837800158246,80,603,True,length
1284,83.479,83.47966283699861,1.4179423500008852,ok,0.059914190000199596,0.017189915683554283,0.0261382489989046,80,597,True,length
1285,83.504,83.50465306499973,1.4064502849996643,ok,0.04862120200050413,0.017187415468343497,0.02622220500052208,80,480,True,length
1286,83.605,83.60568528600015,1.403336228999251,ok,0.05469654599983187,0.017071092303795703,0.026192258999799378,80,380,True,length
1287,84.05,84.05078205899918,1.462554531000933,ok,0.06215857100141875,0.01772621127846706,0.026223303000733722,80,453,True,length
1288,84.076,84.07698180099942,1.4610318249997363,ok,0.04931408699849271,0.0178695631139253,0.02622066300136794,80,593,True,length
1289,84.151,84.1515225309995,1.4768838309992134,ok,0.06862839199857262,0.017825691835448968,0.02621805799935828,80,380,True,length
1290,84.177,84.17729163900003,1.4701222500007134,ok,0.061667875001148786,0.017828226126571107,0.02622164600143151,80,442,True,length
1291,84.202,84.20317291699939,1.4631311160010227,ok,0.04911727400030941,0.01789858843037535,0.026219523999316152,80,376,True,length
1292,84.278,84.27850159899936,1.4796370660005778,ok,0.05828999500045029,0.017991261506319425,0.026406531000247924,80,418,True,length
1293,84.353,84.35402554899883,1.473832981000669,ok,0.05157225000039034,0.018002965531632994,0.02623403699908522,80,311,True,length
1294,84.404,84.40569790799964,1.474495864000346,ok,0.05374359900088166,0.017983849607591328,0.026223876000585733,80,404,True,length
1295,84.63,84.63210921300015,1.4934297939998942,ok,0.0644123669990222,0.01808849615190411,0.026282385999365943,80,432,True,length
1296,84.655,84.65584227299951,1.4936129179986892,ok,0.054445616999146296,0.018216992810128525,0.026411928000015905,80,415,True,length
1297,84.706,84.70674186699944,1.492994660999102,ok,0.062343550998775754,0.018109183898743622,0.026279306001015357,80,480,True,length
1298,84.731,84.73167894499966,1.4866837469999155,ok,0.05213258600088011,0.018158555987334877,0.026244829999996,80,376,True,length
1299,84.781,84.78165708599954,1.489534521000678,ok,0.0576901660006115,0.01812429684809725,0.026248468000630965,80,394,True,length
1300,84.832,84.83309149399975,1.5016848309987836,ok,0.06469675699918298,0.018189412632913262,0.026232387999698403,80,398,True,length
1301,84.857,84.8571650619997,1.4905698799993843,ok,0.05371406999984174,0.01818773929111949,0.026244871000017156,80,505,True,length
1302,85.0,85.0007884409988,1.496205673998702,ok,0.044302810998487985,0.018378207746847487,0.02644344899999851,80,485,True,length
1303,85.05,85.05048849999912,1.4977977159996954,ok,0.0535288720002427,0.018281534683548577,0.026435941999807255,80,389,True,length
1304,85.076,85.07641790599882,1.4964866379996238,ok,0.04358163399956538,0.01839090767088571,0.026484623998840107,80,366,True,length
1305,85.101,85.10146034399986,1.50356395199924,ok,0.057102764998489874,0.018309340430393225,0.026489580000998103,80,339,True,length
1306,85.151,85.15175303599972,1.5086368930005847,ok,0.06157143500058737,0.01831661327847956,0.026435384999786038,80,423,True,length
1307,85.202,85.2024173789996,1.493592811999406,ok,0.05115485299938882,0.01825838510127671,0.02648994599985599,80,591,True,length
1308,85.252,85.25237323299916,1.4963767690005625,ok,0.05655143100011628,0.01869866410388922,0.052694612999403034,78,310,True,length
1309,85.328,85.32872765299908,1.4858361879996664,ok,0.055371754000589135,0.01810680567087971,0.026438192999194143,80,587,True,length
1310,85.404,85.40470470400032,1.4779240820007544,ok,0.05244842700085428,0.01804365415188806,0.02626997999868763,80,394,True,length
1311,85.454,85.45482264499879,1.4768911139999545,ok,0.058288972000809736,0.017956651164551453,0.026437413000166998,80,294,True,length
1312,85.504,85.50505183899986,1.4601503310004773,ok,0.054053601999839884,0.01779838346836969,0.026435350000610924,80,521,True,length
1313,85.529,85.5297434490003,1.4526179390013567,ok,0.04541301400058728,0.01781243665821801,0.026487138000447885,80,432,True,length
1314,85.68,85.68092441199951,1.4542032820008899,ok,0.05859151100048621,0.017665511924054886,0.026490725000257953,80,399,True,length
1315,86.025,86.02613895799914,1.4427461979994405,ok,0.06295451499863702,0.017465411911399328,0.02648930599934829,80,427,True,length
1316,86.101,86.1014240659988,1.433740561000377,ok,0.061448982000001706,0.01737046773416319,0.026503995000894065,80,453,True,length
1317,86.252,86.2523077829992,1.411232521999409,ok,0.062137478998920415,0.01707678911393314,0.026440211000590352,80,604,True,length
1318,86.278,86.27847569999903,1.4027379959989048,ok,0.05642945999898075,0.017041584962038243,0.02649075699991954,80,318,True,length
1319,86.303,86.30372174199874,1.3947784660012985,ok,0.044342303001030814,0.017093866227846373,0.026504738001676742,80,505,True,length
1320,86.379,86.37921992699921,1.4057640409992018,ok,0.0581278569989081,0.0170583759240511,0.02650402600011148,80,368,True,length
1321,86.454,86.45481112299967,1.3987452769997617,ok,0.06072571700133267,0.01693663651897197,0.025687844999993104,80,454,True,length
1322,86.479,86.48086041900024,1.3901147790002142,ok,0.048786178000227665,0.016978373139242154,0.025689815998703125,80,344,True,length
1323,86.529,86.5297344899991,1.3950216640005237,ok,0.056237396000142326,0.01694633987341448,0.025689496000268264,80,347,True,length
1324,86.605,86.60529956999926,1.3846186470000248,ok,0.055545848999827285,0.016823393189894623,0.024927992000812083,80,345,True,length
1325,86.832,86.83314702899952,1.3789962210012163,ok,0.04929199500111281,0.016831377506329046,0.02482963100010238,80,454,True,length
1326,87.0,87.00048225499995,1.379484285998842,ok,0.051289576998897246,0.016812252126581807,0.02451698099866917,80,408,True,length
1327,87.227,87.22741544400014,1.3808570269993652,ok,0.05415007900046476,0.01679338092405568,0.02448412600097072,80,402,True,length
1328,87.404,87.40467961099966,1.3850901489986427,ok,0.06427466799868853,0.016718771493690873,0.024679621999894152,80,423,True,length
1329,87.429,87.42970332199911,1.3770263839996915,ok,0.05785058599940385,0.016697997746851347,0.024679198999365326,80,594,True,length
1330,87.454,87.45505134499945,1.3747344939984032,ok,0.046219836998716346,0.016816227962040044,0.024676258999534184,80,426,True,length
1331,87.706,87.70713312099906,1.3868460510002478,ok,0.05992154799969285,0.016796098810130076,0.024680426000486477,80,427,True,length
1332,87.807,87.80772683899886,1.3716958709992468,ok,0.0455592339985742,0.016785675569632143,0.024677303999851574,80,339,True,length
1333,87.857,87.8578511759988,1.3708126799992897,ok,0.049360351000359515,0.01672681075949266,0.02468140599921753,80,594,True,length
1334,88.05,88.05063408000024,1.3871255710000696,ok,0.053510657000515494,0.016880898721520002,0.02468125300038082,80,379,True,length
1335,88.101,88.10187945699909,1.3960868260001007,ok,0.05455525799879979,0.016981102227850608,0.024679375999767217,80,404,True,length
1336,88.177,88.17772920399875,1.3941680419993645,ok,0.047370357999170665,0.01704778305063399,0.02467841900033818,80,431,True,length
1337,88.227,88.22730535799928,1.3965805670013651,ok,0.04996459500034689,0.01704548539241899,0.024678927999048028,80,460,True,length
1338,88.303,88.30356875500001,1.416226851000829,ok,0.058840825000515906,0.017181810822784187,0.025788200999159017,80,404,True,length
1339,88.529,88.52946138100015,1.4228449980000732,ok,0.0454332000008435,0.017435131113911033,0.028345609000098193,80,584,True,length
1340,88.731,88.73252819200025,1.448298393001096,ok,0.05679931300073804,0.017613588898723408,0.028370726000503055,80,431,True,length
1341,88.781,88.78216811600032,1.4599318170003244,ok,0.06100006599990593,0.017707686215210662,0.02837063300103182,80,367,True,length
1342,88.832,88.83248248599921,1.4415663509989827,ok,0.047427761999642826,0.017646994417709377,0.028369260000545182,80,418,True,length
1343,89.025,89.02547947200037,1.4690758100005041,ok,0.05015924400140648,0.01796063334176658,0.028393404998496408,80,410,True,length
1344,89.076,89.07715972400001,1.470088673000646,ok,0.052920289001122,0.01793847668352699,0.028394281000146293,80,460,True,length
1345,89.252,89.2537357479996,1.4893877490012528,ok,0.05918069000108517,0.018103561974673044,0.0283723030006513,80,339,True,length
1346,89.303,89.30332041899965,1.4757560390007711,ok,0.047916065999743296,0.018073601012670398,0.028483037000114564,80,387,True,length
1347,89.353,89.35352691799926,1.4790094920008414,ok,0.050149475000580424,0.018086506594943187,0.02839328599839064,80,341,True,length
1348,89.429,89.4300232659989,1.4722547649998887,ok,0.04439006299980974,0.018073914417706147,0.028395441000611754,80,438,True,length
1349,89.454,89.45508129999871,1.4829487780007184,ok,0.056219727999632596,0.01805952808860604,0.028396354000506108,80,595,True,length
1350,89.504,89.50426097499985,1.4669677190013317,ok,0.04377949199988507,0.018014712329123897,0.028393574999427074,80,343,True,length
1351,89.529,89.5306070939987,1.4741928650000773,ok,0.061135167999964324,0.01788647407595852,0.02839646499887749,80,397,True,length
1352,89.554,89.55433773999903,1.468084539001211,ok,0.0558462140015763,0.017875704341764227,0.028366552000079537,80,586,True,length
1353,89.579,89.58013695699992,1.4597468680003658,ok,0.04382439099936164,0.017922750177235627,0.028371383999910904,80,480,True,length
1354,89.605,89.60603892899962,1.4669283430012001,ok,0.054647633000058704,0.017876679430398175,0.028393575999871246,80,422,True,length
1355,89.68,89.68110632099888,1.4655481339996186,ok,0.05181953699866426,0.017894993392405058,0.02834872299899871,80,365,True,length
1356,89.731,89.73202840599879,1.4736144290000084,ok,0.06324612200114643,0.017852472759473072,0.02839635499913129,80,418,True,length
1357,89.756,89.75678025900015,1.4623364479994052,ok,0.05321640900001512,0.017836670784807995,0.02837001199986844,80,372,True,length
1358,89.832,89.83267551899917,1.461896737000643,ok,0.05137143000138167,0.01785437281011317,0.026158999999097432,80,593,True,length
1359,90.05,90.05110023700036,1.4592267000007269,ok,0.05911767699944903,0.01772249550634149,0.02615477200015448,80,337,True,length
1360,90.177,90.17790966499888,1.458635259001312,ok,0.06427932800033886,0.017649723240515124,0.026156836000154726,80,353,True,length
1361,90.202,90.20272306599873,1.4508116039996821,ok,0.05260088900104165,0.017698562443036258,0.0261588949997531,80,379,True,length
1362,90.303,90.3044163859995,1.4464156009998987,ok,0.05936791800013452,0.017557207291132196,0.026155637000556453,80,426,True,length
1363,90.353,90.35329003100014,1.4306735919999483,ok,0.048614979001285974,0.017493990797447623,0.026158661999943433,80,599,True,length
1364,90.429,90.42949645299996,1.4356879260012647,ok,0.0646163860001252,0.017354986746841525,0.02577030499924149,80,368,True,length
1365,90.554,90.55452021099882,1.4127704260008613,ok,0.050280433000807534,0.017246354189870843,0.02483799900073791,80,585,True,length
1366,91.05,91.05110764799974,1.410610341001302,ok,0.058583379999618046,0.01711389256962332,0.026171952000368037,80,394,True,length
1367,91.101,91.10207592799998,1.3949769170012587,ok,0.044688718000543304,0.017091920670880632,0.026137229000596562,80,431,True,length
1368,91.151,91.15195738799957,1.4041719749984622,ok,0.053629380998245324,0.01709507734177592,0.0261819879997347,80,398,True,length
1369,91.177,91.17780651300018,1.3915202890002547,ok,0.04120825499921921,0.017092272620255797,0.026022695999927237,80,589,True,length
1370,91.202,91.20312237500002,1.3998508839995338,ok,0.05191646499952185,0.01706217444304077,0.026139229999898816,80,368,True,length
1371,91.252,91.25217175800026,1.4002686089988856,ok,0.05530240699954447,0.017024607329115992,0.026138958000956336,80,339,True,length
1372,91.303,91.30513289499868,1.4011365930000466,ok,0.05515066800035129,0.01703748567089423,0.02602106599988474,80,594,True,length
1373,91.353,91.35405231899858,1.401801333999174,ok,0.0591793889998371,0.016994910012657828,0.02617849399939587,80,415,True,length
1374,91.504,91.50609673500003,1.3999564180012385,ok,0.0559249110010569,0.01701273250631558,0.026166842000748147,80,372,True,length
1375,91.554,91.55470063899884,1.3845867540003383,ok,0.04444230400076776,0.016963511430385783,0.02602075999857334,80,404,True,length
1376,91.579,91.57932591899953,1.3931661370006623,ok,0.05702952499996172,0.01691278616456231,0.026175782000791514,80,400,True,length
1377,91.857,91.85792161899917,1.3850724589992751,ok,0.043825017999552074,0.016977520772136042,0.026127769000595436,80,394,True,length
1378,92.126,92.12671313499959,1.4119504949994734,ok,0.05708907400003227,0.017149772772139426,0.026122859000679455,80,504,True,length
1379,92.151,92.15187633299865,1.4054375539999455,ok,0.04603882099945622,0.017207289227855332,0.026183576999756042,80,412,True,length
1380,92.227,92.22734016999857,1.4109142990000691,ok,0.05533578700124053,0.017158906291126784,0.02613788100097736,80,587,True,length
1381,92.278,92.27950596299888,1.4081779770003777,ok,0.055925987000591704,0.01711680178480872,0.026184346999798436,80,358,True,length
1382,92.328,92.32914449300006,1.408356227000695,ok,0.05929949100027443,0.017076339468364,0.02602212600140774,80,469,True,length
1383,92.404,92.40470430599999,1.402358245999494,ok,0.057134986000164645,0.01702781883545004,0.02549089400054072,80,341,True,length
1384,92.504,92.50433405900003,1.3953399620004348,ok,0.05184250999991491,0.017005964518991473,0.025488037999821245,80,401,True,length
1385,92.529,92.52948979499888,1.3877085919993988,ok,0.03986514699863619,0.01706101636708912,0.02549269799965259,80,339,True,length
1386,92.63,92.6319595240002,1.3981492830007483,ok,0.056605896999826655,0.01698110221518676,0.025495247999060666,80,432,True,length
1387,92.756,92.75705041199944,1.4021342520009057,ok,0.05205043299974932,0.01708935325317541,0.02548820799893292,80,341,True,length
1388,93.0,93.00145606200022,1.4009848189998593,ok,0.06163894900055311,0.016953401569618925,0.02542120899852307,80,404,True,length
1389,93.025,93.02534709099928,1.4009178380001686,ok,0.05113639199953468,0.017085551379762053,0.025490176998573588,80,453,True,length
1390,93.101,93.10170826099966,1.4153577750003024,ok,0.059839604000444524,0.017158153316456804,0.025492017999567906,80,593,True,length
1391,93.227,93.22732922199975,1.3992330229993968,ok,0.0516238499985775,0.017058025518997943,0.025327477998871473,80,452,True,length
1392,93.353,93.35409251300007,1.4018230620004033,ok,0.06376281800112338,0.016937156987331014,0.025493750001260196,80,404,True,length
1393,93.379,93.38006277400018,1.392899058999319,ok,0.05120435900062148,0.01698315446833764,0.02542924400040647,80,422,True,length
1394,93.454,93.45484428700001,1.3879977939996024,ok,0.05126243599988811,0.016920375645584705,0.0254819719993975,80,587,True,length
1395,93.479,93.47992008399888,1.380099728001369,ok,0.040173814000809216,0.016960766227856753,0.025488454000878846,80,480,True,length
1396,93.756,93.7564422180003,1.3836075439994602,ok,0.0505370179998863,0.016873979708870588,0.025120836000496638,80,325,True,length
1397,93.807,93.80723039300028,1.3820726190006098,ok,0.05904963400098495,0.016746805962013035,0.02512214399939694,80,401,True,length
1398,93.832,93.83294970299903,1.3736570390010456,ok,0.05267702499986626,0.016720969075967207,0.025122175999058527,80,347,True,length
1399,93.857,93.85774518200014,1.366174320999562,ok,0.042008370999610634,0.01676131941772676,0.025122547998762457,80,394,True,length
1400,94.025,94.02569800099991,1.3923481890014955,ok,0.057361961000424344,0.016898220303809917,0.02512140900034865,80,585,True,length
1401,94.076,94.07714938000026,1.3901917629991658,ok,0.057829208999464754,0.016865030518993424,0.02512115600075049,80,438,True,length
1402,94.126,94.12668827699963,1.3774371269992116,ok,0.045375264999165665,0.016861197886077827,0.025113730000157375,80,389,True,length
1403,94.202,94.2026836039986,1.3916013950001798,ok,0.05489743300131522,0.016919981873406525,0.025121042999671772,80,341,True,length
1404,94.379,94.37917837599889,1.3972739599994384,ok,0.05975602299986349,0.016930285025306215,0.025235832999896957,80,591,True,length
1405,94.429,94.42957127499903,1.3848971349998465,ok,0.04684554999948887,0.01693700734176673,0.025120271999185206,80,339,True,length
1406,94.479,94.47970044899921,1.3874433719993249,ok,0.050064146000295295,0.016928500113909315,0.02502598899991426,80,585,True,length
1407,94.781,94.78132992700012,1.399353623000934,ok,0.06159166299948993,0.016933313860757648,0.025008283000715892,80,400,True,length
1408,95.025,95.02546189799978,1.4006343219989503,ok,0.05144147200007865,0.017078088873410096,0.025677992000055383,80,404,True,length
1409,95.05,95.0503576029987,1.4003051159997995,ok,0.040336529000342125,0.017214503126593582,0.025657796000814415,80,402,True,length
1410,95.227,95.22816616899945,1.4160229480003181,ok,0.05440496399933181,0.01723536545570731,0.025656959998741513,80,480,True,length
1411,95.252,95.25311995599986,1.4048877290006203,ok,0.04320218000066234,0.01723625202531723,0.02568024299944227,80,410,True,length
1412,95.278,95.2790297270003,1.414658513998802,ok,0.06005146200004674,0.01714663508859234,0.025656181998783723,80,423,True,length
1413,95.303,95.30363634099922,1.4073875899994164,ok,0.04924245899928792,0.017191429962023698,0.02565699700062396,80,309,True,length
1414,95.454,95.45507290800015,1.4060453469992353,ok,0.049364267999408185,0.017172848240516955,0.025645333000284154,80,597,True,length
1415,95.504,95.50452524199864,1.4059157610008697,ok,0.05856642999970063,0.01705472960759524,0.025656423000327777,80,396,True,length
1416,95.529,95.52957403999972,1.3980277700011357,ok,0.04702509700109658,0.01710099436708264,0.025656785001046956,80,369,True,length
1417,95.731,95.73141486999884,1.4139844330002234,ok,0.05914725799993903,0.017149222582276386,0.025658274000306847,80,595,True,length
1418,95.781,95.78193218699926,1.4013029859997914,ok,0.04540161399927456,0.01716301302532216,0.025657300000602845,80,415,True,length
1419,95.832,95.83254824399955,1.4005338520000805,ok,0.04754547599986836,0.017126079721515742,0.025640513998951064,80,380,True,length
1420,96.0,96.00082339300025,1.414391133999743,ok,0.05959813499976008,0.01759436553248787,0.04745181299949763,78,326,True,length
1421,96.101,96.10179820399935,1.4261520389991347,ok,0.06515538999883574,0.017227499898742477,0.02565729200068745,80,417,True,length
1422,96.126,96.12669703000029,1.41944089000026,ok,0.05365694700049062,0.017288067341769995,0.025640843001383473,80,410,True,length
1423,96.177,96.17725204700037,1.4161358950004796,ok,0.05653273499956413,0.017209544772159933,0.025781071999517735,80,345,True,length
1424,96.278,96.27896551899903,1.4174556839989236,ok,0.055323468999631586,0.01724185012656712,0.025659150000137743,80,395,True,length
1425,96.328,96.32816259399988,1.4155920909997803,ok,0.06149759800064203,0.017140111683550494,0.025646573998528766,80,402,True,length
1426,96.404,96.40505473799931,1.4091944539995893,ok,0.058641144998546224,0.017095245240507442,0.025645681000241893,80,402,True,length
1427,96.579,96.57922366799903,1.3956507660004718,ok,0.06509038500007591,0.016842201025323033,0.024940827001046273,80,604,True,length
1428,96.605,96.60544863799987,1.38676499200119,ok,0.052339047000714345,0.016891146240503745,0.02493999500075006,80,346,True,length
1429,96.756,96.75696869700005,1.39117768899996,ok,0.05475063999983831,0.016916478316465765,0.02494119799848704,80,417,True,length
1430,97.086,97.08640996000031,1.3896720369994,ok,0.058879181000520475,0.016845137797461093,0.024887670999305556,80,404,True,length
1431,97.115,97.11548814199887,1.3782363080008508,ok,0.04367133900086628,0.016892907506327808,0.024897932999010663,80,398,True,length
1432,97.144,97.14551162099997,1.3815955520003627,ok,0.05620466700020188,0.016776782354433716,0.024790422001387924,80,311,True,length
1433,97.173,97.17336903199975,1.3708330009994825,ok,0.04214219899949967,0.016818548189861112,0.02478909399906115,80,379,True,length
1434,97.23,97.23021037800027,1.38403856199875,ok,0.0555928710000444,0.016815465658210894,0.024879983999198885,80,585,True,length
1435,97.402,97.40260779299933,1.3890904349991615,ok,0.049217411999052274,0.016960095759506796,0.025004667000757763,80,585,True,length
1436,97.46,97.46212262900008,1.392499385001429,ok,0.06561986199994863,0.016795590025324172,0.02499980399988999,80,325,True,length
1437,97.488,97.48911194799985,1.382861898999181,ok,0.05733671400048479,0.016778489556945483,0.025048964998859446,80,583,True,length
1438,97.517,97.51747290499952,1.3716263709993655,ok,0.042131786000027205,0.016828762607589472,0.025004806000652025,80,358,True,length
1439,97.661,97.66213228699962,1.3762144120009907,ok,0.04753841999990982,0.016818323329131045,0.024939887998698396,80,415,True,length
1440,97.719,97.72019048199945,1.3844672089999221,ok,0.060649527000350645,0.016756864518989643,0.02505198700055189,80,431,True,length
1441,98.029,98.02994326399858,1.3891028210000513,ok,0.0467683049992047,0.016991280772160708,0.025010286999531672,80,410,True,length
1442,98.115,98.11575112900027,1.392388262998793,ok,0.04552396399958525,0.017048589506332434,0.02524919400093495,80,342,True,length
1443,98.23,98.23036237199995,1.401714710998931,ok,0.04746667499966861,0.01714206313924559,0.025399498001206666,80,394,True,length
1444,98.316,98.31711274499867,1.4072426250004355,ok,0.0463519240001915,0.017226138556964806,0.02559886800008826,80,305,True,length
1445,98.546,98.54660260799938,1.4291779229988606,ok,0.0499428959992656,0.01745835064558159,0.026689718999477918,80,299,True,length
1446,98.632,98.63316700799987,1.429361971999242,ok,0.049288766998870415,0.01746894441774064,0.026692899000408943,80,480,True,length
1447,98.69,98.69089591699958,1.424245117999817,ok,0.044493997000245145,0.01746484529113458,0.026685143000577227,80,593,True,length
1448,98.747,98.7478428309987,1.4435500029994728,ok,0.0572257339990756,0.01754789077216329,0.02668771599928732,80,399,True,length
1449,99.0,99.0003353129996,1.4576471489999676,ok,0.05112964900035877,0.01780360348102131,0.026655049001419684,80,425,True,length
1450,99.058,99.05886554399876,1.451990528999886,ok,0.045839984000849654,0.017799013227851924,0.02669114700074715,80,360,True,length
1451,99.115,99.11594888599939,1.4754770460003783,ok,0.056711462000748725,0.017958754443026023,0.02666977499939094,80,408,True,length
1452,99.173,99.17385090599964,1.4689032719998067,ok,0.05106931699992856,0.017946988253150935,0.02665864899972803,80,348,True,length
1453,99.23,99.23073304699938,1.4697230649999256,ok,0.047198067000863375,0.01800634060759588,0.02667035800004669,80,469,True,length
1454,99.287,99.28812101999938,1.4876329210001131,ok,0.05893898999966041,0.018084421063289068,0.02665655999953742,80,599,True,length
1455,99.373,99.37395173199911,1.4957499590000225,ok,0.06469589100015583,0.018114267696189557,0.02668484800051374,80,376,True,length
1456,99.402,99.40222263400028,1.4856784500007052,ok,0.04958589400121127,0.018178061886057455,0.02668466300019645,80,587,True,length
1457,99.46,99.46216198899856,1.4958525210004154,ok,0.06605256500006362,0.018098407886088665,0.026689242000429658,80,404,True,length
1458,99.488,99.48908840799959,1.4875114689984912,ok,0.057040380999751505,0.01810692370885521,0.026686254999731318,80,453,True,length
1459,99.517,99.51847083499888,1.4764749280002434,ok,0.04182182099975762,0.018159885063302877,0.02669229099956283,80,398,True,length
1460,99.575,99.57552910699997,1.4841199290003715,ok,0.05667016000006697,0.018068666822797196,0.026670049999665935,80,587,True,length
1461,99.632,99.63231725199876,1.4765559769984975,ok,0.05567112599965185,0.017985515822791842,0.026800081999681424,80,344,True,length
1462,99.776,99.77636298099969,1.4665211449992057,ok,0.060492556000099285,0.017797503227852816,0.02610475899928133,80,389,True,length
1463,99.804,99.80562690399893,1.4610094569998182,ok,0.045052744999338756,0.01792314256962976,0.026106826999239274,80,603,True,length
1464,99.833,99.8332941890003,1.464449130000503,ok,0.05500847800067277,0.017840711810129483,0.026174330998401274,80,595,True,length
1465,100.144,100.14551324700005,1.4508094689990685,ok,0.06440067199946498,0.01754914008862342,0.02617225900030462,80,431,True,length
1466,100.173,100.1735162169989,1.4404767960004392,ok,0.05203188400082581,0.017574937037974036,0.026175439999860828,80,503,True,length
1467,100.316,100.31620851699881,1.4406086409999261,ok,0.051261774000522564,0.017586250518986702,0.02715438199993514,80,427,True,length
1468,100.373,100.37388593499963,1.4289183609998872,ok,0.0483678439995856,0.01747501367088584,0.02722827999969013,80,415,True,length
1469,100.517,100.51729884299857,1.419232184000066,ok,0.04906377000042994,0.01734357877216144,0.027234690000113915,80,365,True,length
1470,100.546,100.54624982399946,1.4236312150005688,ok,0.06021894500008784,0.01725807772152022,0.027229589999478776,80,583,True,length
1471,100.632,100.63297242599947,1.4015178819990979,ok,0.04853465799897094,0.01712601065824119,0.027225170000747312,80,345,True,length
1472,100.69,100.69171118200029,1.391571282998484,ok,0.04614728699925763,0.01703037873416685,0.02720597400002589,80,393,True,length
1473,100.719,100.71966409999914,1.3961813500009157,ok,0.05626989899974433,0.016960619835451406,0.027227647000472643,80,404,True,length
1474,100.776,100.7771032949986,1.397096104999946,ok,0.05592644399985147,0.016976504227835604,0.027222873000937398,80,368,True,length
1475,101.086,101.08656679199885,1.3899487210001098,ok,0.05904794000161928,0.016846524139221896,0.027231783000388532,80,318,True,length
1476,101.23,101.23089285399874,1.3856129739997414,ok,0.048725143999035936,0.01692232802532642,0.027228891998674953,80,505,True,length
1477,101.287,101.28784834599901,1.3750122760011436,ok,0.04685652099942672,0.01681178224051892,0.027198122001209413,80,591,True,length
1478,101.345,101.3461370519999,1.3876966030002222,ok,0.05762067800060322,0.016836122075951206,0.027230699999563512,80,343,True,length
1479,101.604,101.60484856499897,1.3776019680008176,ok,0.046343847001480754,0.01685101751897917,0.02723294700081169,80,431,True,length
1480,101.719,101.72011309200025,1.3747449689999485,ok,0.04857381900001201,0.01678661096202286,0.024613836998469196,80,347,True,length
1481,101.804,101.80509514299956,1.371039263000057,ok,0.05005964899828541,0.0167207842278694,0.0246125839985325,80,604,True,length
1482,102.115,102.11597500399876,1.3616943979995995,ok,0.05827701599991997,0.016498624860750044,0.0245231610006158,80,401,True,length
1483,102.144,102.14475172899984,1.349915876000523,ok,0.042326474000219605,0.016551426493652464,0.024475503001667676,80,612,True,length
1484,102.23,102.23188645099981,1.3639831519994914,ok,0.0545467270003428,0.01657480596201557,0.024451774999761255,80,402,True,length
1485,102.345,102.34518832199865,1.3674634880007943,ok,0.06326312800047162,0.016508490265827094,0.024475100999552524,80,593,True,length
