idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s
943,54.479,54.47919870700025,2.5237054250001165,ok,0.1146717030005675,0.03049390312657976,0.1410520479994375
944,54.504,54.50469000999965,2.4982717969996884,ok,0.13061108500005503,0.029970198202527516,0.14105244200072775
945,54.579,54.57998823900016,2.4223834220001663,ok,0.0968178250004712,0.029437203164555205,0.14077274200008105
946,54.63,54.63109012099994,2.3717482640004164,ok,0.04926145700028428,0.02939829724050181,0.14105270100026246
947,54.68,54.680412767000234,2.3524653439999383,ok,0.11323320599967701,0.028344392822781388,0.14089281300039147
948,54.706,54.706216337000114,2.3272076829998696,ok,0.09054820999972435,0.028311895354438347,0.14105215600011434
949,55.025,55.02573958100038,2.506988125999669,ok,0.10557829499975924,0.030397327607589213,0.14105407700026262
950,55.05,55.05024998099998,2.482723098999486,ok,0.0845409909998125,0.030356508974686613,0.14105319499958568
951,55.076,55.077130663999924,2.455133931999626,ok,0.05762903200047731,0.030347826088599723,0.1408344629999192
952,55.151,55.151995172999705,2.428072004000569,ok,0.1113098230007381,0.029325795126572338,0.14080350099993666
953,55.177,55.177482156000224,2.402729036999517,ok,0.12750129999949422,0.028800149126588702,0.140472520000003
954,55.202,55.20240961499985,2.3777382650005165,ok,0.10260786400067445,0.028798912924040576,0.14053714900001069
955,55.252,55.25308976999986,2.3271778469998026,ok,0.054862580000190064,0.028763297151893807,0.1410403709996899
956,55.353,55.35383298400029,2.347005344000536,ok,0.11383819999991829,0.028267743860759524,0.14102837399968848
957,55.379,55.379354106999926,2.3207280489996265,ok,0.13065264699980617,0.027722082860766276,0.141066700999545
958,55.429,55.42986897799983,2.270902467000269,ok,0.08363362300042354,0.027686690468346823,0.14102867000019614
959,55.454,55.45416626699989,2.2460319210003945,ok,0.05937367299975449,0.027679001088610582,0.14105772599941702
960,55.529,55.530419878999965,2.2151586119998683,ok,0.07101092300035816,0.02714076524050223,0.1410573769999246
961,55.605,55.60567561700009,2.171833059000164,ok,0.10661153799992462,0.02614144706328687,0.14099453200014977
962,55.63,55.63076118299978,2.1472186130004047,ok,0.12330907300020044,0.02561891174684229,0.141042625999944
963,55.706,55.706648952999785,2.0712026940000214,ok,0.05086165899956541,0.025573679860757738,0.14095111700044072
964,55.807,55.8076647300004,2.089054612999462,ok,0.06783598799938773,0.02558472298734401,0.14102126599937037
965,56.0,56.000447325000096,2.05118831999971,ok,0.06982429799973033,0.02508020059493775,0.14093060599952878
966,56.076,56.076461951000056,2.0066047300006176,ok,0.06523107900011382,0.02457400796202255,0.14099152900053014
967,56.202,56.20355951700003,2.2242152070002703,ok,0.1122171580000213,0.02673391673418141,0.1393360140000368
